DATE                                    TITRE_LIVRE                             TITRE_CHAPITRE                          SOURCE_LIVRE                            
2023-10-24 13:45:50                     original-wizard                         Chapter-0129                            https://novelhi.com/s/Original-Wizard/129                                      OW
2023-10-24 13:45:53                     original-wizard                         Chapter-0130                            https://novelhi.com/s/Original-Wizard/130                                      OW
2023-10-24 13:45:55                     original-wizard                         Chapter-0131                            https://novelhi.com/s/Original-Wizard/131                                      OW
2023-10-24 13:45:58                     original-wizard                         Chapter-0132                            https://novelhi.com/s/Original-Wizard/132                                      OW
2023-10-24 13:46:00                     original-wizard                         Chapter-0133                            https://novelhi.com/s/Original-Wizard/133                                      OW
2023-10-24 13:46:03                     original-wizard                         Chapter-0134                            https://novelhi.com/s/Original-Wizard/134                                      OW
2023-10-24 13:46:05                     original-wizard                         Chapter-0135                            https://novelhi.com/s/Original-Wizard/135                                      OW
2023-10-24 13:46:08                     original-wizard                         Chapter-0136                            https://novelhi.com/s/Original-Wizard/136                                      OW
2023-10-24 13:46:11                     original-wizard                         Chapter-0137                            https://novelhi.com/s/Original-Wizard/137                                      OW
2023-10-24 13:46:14                     original-wizard                         Chapter-0138                            https://novelhi.com/s/Original-Wizard/138                                      OW
2023-10-24 13:46:16                     original-wizard                         Chapter-0139                            https://novelhi.com/s/Original-Wizard/139                                      OW
2023-10-24 13:46:19                     original-wizard                         Chapter-0140                            https://novelhi.com/s/Original-Wizard/140                                      OW
2023-10-24 13:46:21                     original-wizard                         Chapter-0141                            https://novelhi.com/s/Original-Wizard/141                                      OW
2023-10-24 13:46:24                     original-wizard                         Chapter-0142                            https://novelhi.com/s/Original-Wizard/142                                      OW
2023-10-24 13:46:26                     original-wizard                         Chapter-0143                            https://novelhi.com/s/Original-Wizard/143                                      OW
2023-10-24 13:46:29                     original-wizard                         Chapter-0144                            https://novelhi.com/s/Original-Wizard/144                                      OW
2023-10-24 13:46:31                     original-wizard                         Chapter-0145                            https://novelhi.com/s/Original-Wizard/145                                      OW
2023-10-24 13:46:34                     original-wizard                         Chapter-0146                            https://novelhi.com/s/Original-Wizard/146                                      OW
2023-10-24 13:46:36                     original-wizard                         Chapter-0147                            https://novelhi.com/s/Original-Wizard/147                                      OW
2023-10-24 13:46:39                     original-wizard                         Chapter-0148                            https://novelhi.com/s/Original-Wizard/148                                      OW
2023-10-24 13:46:41                     original-wizard                         Chapter-0149                            https://novelhi.com/s/Original-Wizard/149                                      OW
2023-10-24 13:46:44                     original-wizard                         Chapter-0150                            https://novelhi.com/s/Original-Wizard/150                                      OW
2023-10-24 13:46:46                     original-wizard                         Chapter-0151                            https://novelhi.com/s/Original-Wizard/151                                      OW
2023-10-24 13:46:48                     original-wizard                         Chapter-0152                            https://novelhi.com/s/Original-Wizard/152                                      OW
2023-10-24 13:46:51                     original-wizard                         Chapter-0153                            https://novelhi.com/s/Original-Wizard/153                                      OW
2023-10-24 13:46:53                     original-wizard                         Chapter-0154                            https://novelhi.com/s/Original-Wizard/154                                      OW
2023-10-24 13:46:56                     original-wizard                         Chapter-0155                            https://novelhi.com/s/Original-Wizard/155                                      OW
2023-10-24 13:46:58                     original-wizard                         Chapter-0156                            https://novelhi.com/s/Original-Wizard/156                                      OW
2023-10-24 13:47:01                     original-wizard                         Chapter-0157                            https://novelhi.com/s/Original-Wizard/157                                      OW
2023-10-24 13:47:03                     original-wizard                         Chapter-0158                            https://novelhi.com/s/Original-Wizard/158                                      OW
2023-10-24 13:47:05                     original-wizard                         Chapter-0159                            https://novelhi.com/s/Original-Wizard/159                                      OW
2023-10-24 13:47:08                     original-wizard                         Chapter-0160                            https://novelhi.com/s/Original-Wizard/160                                      OW
2023-10-24 13:47:10                     original-wizard                         Chapter-0161                            https://novelhi.com/s/Original-Wizard/161                                      OW
2023-10-24 13:47:12                     original-wizard                         Chapter-0162                            https://novelhi.com/s/Original-Wizard/162                                      OW
2023-10-24 13:47:15                     original-wizard                         Chapter-0163                            https://novelhi.com/s/Original-Wizard/163                                      OW
2023-10-24 13:47:17                     original-wizard                         Chapter-0164                            https://novelhi.com/s/Original-Wizard/164                                      OW
2023-10-24 13:47:20                     original-wizard                         Chapter-0165                            https://novelhi.com/s/Original-Wizard/165                                      OW
2023-10-24 13:47:22                     original-wizard                         Chapter-0166                            https://novelhi.com/s/Original-Wizard/166                                      OW
2023-10-24 13:47:24                     original-wizard                         Chapter-0167                            https://novelhi.com/s/Original-Wizard/167                                      OW
2023-10-24 13:47:27                     original-wizard                         Chapter-0168                            https://novelhi.com/s/Original-Wizard/168                                      OW
2023-10-24 13:47:29                     original-wizard                         Chapter-0169                            https://novelhi.com/s/Original-Wizard/169                                      OW
2023-10-24 13:47:32                     original-wizard                         Chapter-0170                            https://novelhi.com/s/Original-Wizard/170                                      OW
2023-10-24 13:47:34                     original-wizard                         Chapter-0171                            https://novelhi.com/s/Original-Wizard/171                                      OW
2023-10-24 13:47:37                     original-wizard                         Chapter-0172                            https://novelhi.com/s/Original-Wizard/172                                      OW
2023-10-24 13:47:39                     original-wizard                         Chapter-0173                            https://novelhi.com/s/Original-Wizard/173                                      OW
2023-10-24 13:47:42                     original-wizard                         Chapter-0174                            https://novelhi.com/s/Original-Wizard/174                                      OW
2023-10-24 13:47:44                     original-wizard                         Chapter-0175                            https://novelhi.com/s/Original-Wizard/175                                      OW
2023-10-24 13:47:47                     original-wizard                         Chapter-0176                            https://novelhi.com/s/Original-Wizard/176                                      OW
2023-10-24 13:47:50                     original-wizard                         Chapter-0177                            https://novelhi.com/s/Original-Wizard/177                                      OW
2023-10-24 13:47:52                     original-wizard                         Chapter-0178                            https://novelhi.com/s/Original-Wizard/178                                      OW
2023-10-24 13:47:55                     original-wizard                         Chapter-0179                            https://novelhi.com/s/Original-Wizard/179                                      OW
2023-10-24 13:47:57                     original-wizard                         Chapter-0180                            https://novelhi.com/s/Original-Wizard/180                                      OW
2023-10-24 13:48:00                     original-wizard                         Chapter-0181                            https://novelhi.com/s/Original-Wizard/181                                      OW
2023-10-24 13:48:03                     original-wizard                         Chapter-0182                            https://novelhi.com/s/Original-Wizard/182                                      OW
2023-10-24 13:48:05                     original-wizard                         Chapter-0183                            https://novelhi.com/s/Original-Wizard/183                                      OW
2023-10-24 13:48:08                     original-wizard                         Chapter-0184                            https://novelhi.com/s/Original-Wizard/184                                      OW
2023-10-24 13:48:10                     original-wizard                         Chapter-0185                            https://novelhi.com/s/Original-Wizard/185                                      OW
2023-10-24 13:48:12                     original-wizard                         Chapter-0186                            https://novelhi.com/s/Original-Wizard/186                                      OW
2023-10-24 13:48:14                     original-wizard                         Chapter-0187                            https://novelhi.com/s/Original-Wizard/187                                      OW
2023-10-24 13:48:17                     original-wizard                         Chapter-0188                            https://novelhi.com/s/Original-Wizard/188                                      OW
2023-10-24 13:48:19                     original-wizard                         Chapter-0189                            https://novelhi.com/s/Original-Wizard/189                                      OW
2023-10-24 13:48:21                     original-wizard                         Chapter-0190                            https://novelhi.com/s/Original-Wizard/190                                      OW
2023-10-24 13:48:24                     original-wizard                         Chapter-0191                            https://novelhi.com/s/Original-Wizard/191                                      OW
2023-10-24 13:48:27                     original-wizard                         Chapter-0192                            https://novelhi.com/s/Original-Wizard/192                                      OW
2023-10-24 13:48:29                     original-wizard                         Chapter-0193                            https://novelhi.com/s/Original-Wizard/193                                      OW
2023-10-24 13:48:32                     original-wizard                         Chapter-0194                            https://novelhi.com/s/Original-Wizard/194                                      OW
2023-10-24 13:48:34                     original-wizard                         Chapter-0195                            https://novelhi.com/s/Original-Wizard/195                                      OW
2023-10-24 13:48:36                     original-wizard                         Chapter-0196                            https://novelhi.com/s/Original-Wizard/196                                      OW
2023-10-24 13:48:39                     original-wizard                         Chapter-0197                            https://novelhi.com/s/Original-Wizard/197                                      OW
2023-10-24 13:48:41                     original-wizard                         Chapter-0198                            https://novelhi.com/s/Original-Wizard/198                                      OW
2023-10-24 13:48:44                     original-wizard                         Chapter-0199                            https://novelhi.com/s/Original-Wizard/199                                      OW
2023-10-24 13:48:47                     original-wizard                         Chapter-0200                            https://novelhi.com/s/Original-Wizard/200                                      OW
2023-10-24 13:48:49                     original-wizard                         Chapter-0201                            https://novelhi.com/s/Original-Wizard/201                                      OW
2023-10-24 13:48:52                     original-wizard                         Chapter-0202                            https://novelhi.com/s/Original-Wizard/202                                      OW
2023-10-24 13:48:55                     original-wizard                         Chapter-0203                            https://novelhi.com/s/Original-Wizard/203                                      OW
2023-10-24 13:48:57                     original-wizard                         Chapter-0204                            https://novelhi.com/s/Original-Wizard/204                                      OW
2023-10-24 13:49:00                     original-wizard                         Chapter-0205                            https://novelhi.com/s/Original-Wizard/205                                      OW
2023-10-24 13:49:02                     original-wizard                         Chapter-0206                            https://novelhi.com/s/Original-Wizard/206                                      OW
2023-10-24 13:49:05                     original-wizard                         Chapter-0207                            https://novelhi.com/s/Original-Wizard/207                                      OW
2023-10-24 13:49:07                     original-wizard                         Chapter-0208                            https://novelhi.com/s/Original-Wizard/208                                      OW
2023-10-24 13:49:10                     original-wizard                         Chapter-0209                            https://novelhi.com/s/Original-Wizard/209                                      OW
2023-10-24 13:49:13                     original-wizard                         Chapter-0210                            https://novelhi.com/s/Original-Wizard/210                                      OW
2023-10-24 13:49:15                     original-wizard                         Chapter-0211                            https://novelhi.com/s/Original-Wizard/211                                      OW
2023-10-24 13:49:18                     original-wizard                         Chapter-0212                            https://novelhi.com/s/Original-Wizard/212                                      OW
2023-10-24 13:49:20                     original-wizard                         Chapter-0213                            https://novelhi.com/s/Original-Wizard/213                                      OW
2023-10-24 13:49:23                     original-wizard                         Chapter-0214                            https://novelhi.com/s/Original-Wizard/214                                      OW
2023-10-24 13:49:25                     original-wizard                         Chapter-0215                            https://novelhi.com/s/Original-Wizard/215                                      OW
2023-10-24 13:49:28                     original-wizard                         Chapter-0216                            https://novelhi.com/s/Original-Wizard/216                                      OW
2023-10-24 13:49:31                     original-wizard                         Chapter-0217                            https://novelhi.com/s/Original-Wizard/217                                      OW
2023-10-24 13:49:33                     original-wizard                         Chapter-0218                            https://novelhi.com/s/Original-Wizard/218                                      OW
2023-10-24 13:49:36                     original-wizard                         Chapter-0219                            https://novelhi.com/s/Original-Wizard/219                                      OW
2023-10-24 13:49:39                     original-wizard                         Chapter-0220                            https://novelhi.com/s/Original-Wizard/220                                      OW
2023-10-24 13:49:41                     original-wizard                         Chapter-0221                            https://novelhi.com/s/Original-Wizard/221                                      OW
2023-10-24 13:49:45                     original-wizard                         Chapter-0222                            https://novelhi.com/s/Original-Wizard/222                                      OW
2023-10-24 13:49:48                     original-wizard                         Chapter-0223                            https://novelhi.com/s/Original-Wizard/223                                      OW
2023-10-24 13:49:51                     original-wizard                         Chapter-0224                            https://novelhi.com/s/Original-Wizard/224                                      OW
2023-10-24 13:49:53                     original-wizard                         Chapter-0225                            https://novelhi.com/s/Original-Wizard/225                                      OW
2023-10-24 13:49:56                     original-wizard                         Chapter-0226                            https://novelhi.com/s/Original-Wizard/226                                      OW
2023-10-24 13:49:59                     original-wizard                         Chapter-0227                            https://novelhi.com/s/Original-Wizard/227                                      OW
2023-10-24 13:50:01                     original-wizard                         Chapter-0228                            https://novelhi.com/s/Original-Wizard/228                                      OW
2023-10-24 13:50:04                     original-wizard                         Chapter-0229                            https://novelhi.com/s/Original-Wizard/229                                      OW
2023-10-24 13:50:06                     original-wizard                         Chapter-0230                            https://novelhi.com/s/Original-Wizard/230                                      OW
2023-10-24 13:50:09                     original-wizard                         Chapter-0231                            https://novelhi.com/s/Original-Wizard/231                                      OW
2023-10-24 13:50:11                     original-wizard                         Chapter-0232                            https://novelhi.com/s/Original-Wizard/232                                      OW
2023-10-24 13:50:14                     original-wizard                         Chapter-0233                            https://novelhi.com/s/Original-Wizard/233                                      OW
2023-10-24 13:50:18                     original-wizard                         Chapter-0234                            https://novelhi.com/s/Original-Wizard/234                                      OW
2023-10-24 13:50:20                     original-wizard                         Chapter-0235                            https://novelhi.com/s/Original-Wizard/235                                      OW
2023-10-24 13:50:23                     original-wizard                         Chapter-0236                            https://novelhi.com/s/Original-Wizard/236                                      OW
2023-10-24 13:50:25                     original-wizard                         Chapter-0237                            https://novelhi.com/s/Original-Wizard/237                                      OW
2023-10-24 13:50:28                     original-wizard                         Chapter-0238                            https://novelhi.com/s/Original-Wizard/238                                      OW
2023-10-24 13:50:31                     original-wizard                         Chapter-0239                            https://novelhi.com/s/Original-Wizard/239                                      OW
2023-10-24 13:50:34                     original-wizard                         Chapter-0240                            https://novelhi.com/s/Original-Wizard/240                                      OW
2023-10-24 13:50:37                     original-wizard                         Chapter-0241                            https://novelhi.com/s/Original-Wizard/241                                      OW
2023-10-24 13:50:40                     original-wizard                         Chapter-0242                            https://novelhi.com/s/Original-Wizard/242                                      OW
2023-10-24 13:50:43                     original-wizard                         Chapter-0243                            https://novelhi.com/s/Original-Wizard/243                                      OW
2023-10-24 13:50:47                     original-wizard                         Chapter-0244                            https://novelhi.com/s/Original-Wizard/244                                      OW
2023-10-24 13:50:50                     original-wizard                         Chapter-0245                            https://novelhi.com/s/Original-Wizard/245                                      OW
2023-10-24 13:50:52                     original-wizard                         Chapter-0246                            https://novelhi.com/s/Original-Wizard/246                                      OW
2023-10-24 13:50:55                     original-wizard                         Chapter-0247                            https://novelhi.com/s/Original-Wizard/247                                      OW
2023-10-24 13:50:58                     original-wizard                         Chapter-0248                            https://novelhi.com/s/Original-Wizard/248                                      OW
2023-10-24 13:51:01                     original-wizard                         Chapter-0249                            https://novelhi.com/s/Original-Wizard/249                                      OW
2023-10-24 13:51:03                     original-wizard                         Chapter-0250                            https://novelhi.com/s/Original-Wizard/250                                      OW
2023-10-24 13:51:06                     original-wizard                         Chapter-0251                            https://novelhi.com/s/Original-Wizard/251                                      OW
2023-10-24 13:51:08                     original-wizard                         Chapter-0252                            https://novelhi.com/s/Original-Wizard/252                                      OW
2023-10-24 13:51:10                     original-wizard                         Chapter-0253                            https://novelhi.com/s/Original-Wizard/253                                      OW
2023-10-24 13:51:12                     original-wizard                         Chapter-0254                            https://novelhi.com/s/Original-Wizard/254                                      OW
2023-10-24 13:51:15                     original-wizard                         Chapter-0255                            https://novelhi.com/s/Original-Wizard/255                                      OW
2023-10-24 13:51:18                     original-wizard                         Chapter-0256                            https://novelhi.com/s/Original-Wizard/256                                      OW
2023-10-24 13:51:20                     original-wizard                         Chapter-0257                            https://novelhi.com/s/Original-Wizard/257                                      OW
2023-10-24 13:51:23                     original-wizard                         Chapter-0258                            https://novelhi.com/s/Original-Wizard/258                                      OW
2023-10-24 13:51:25                     original-wizard                         Chapter-0259                            https://novelhi.com/s/Original-Wizard/259                                      OW
2023-10-24 13:51:28                     original-wizard                         Chapter-0260                            https://novelhi.com/s/Original-Wizard/260                                      OW
2023-10-24 13:51:30                     original-wizard                         Chapter-0261                            https://novelhi.com/s/Original-Wizard/261                                      OW
2023-10-24 13:51:32                     original-wizard                         Chapter-0262                            https://novelhi.com/s/Original-Wizard/262                                      OW
2023-10-24 13:51:35                     original-wizard                         Chapter-0263                            https://novelhi.com/s/Original-Wizard/263                                      OW
2023-10-24 13:51:37                     original-wizard                         Chapter-0264                            https://novelhi.com/s/Original-Wizard/264                                      OW
2023-10-24 13:51:39                     original-wizard                         Chapter-0265                            https://novelhi.com/s/Original-Wizard/265                                      OW
2023-10-24 13:51:39                     original-wizard                         Chapter-0265                            https://novelhi.com/s/Original-Wizard/265                                      OW
2023-11-09 00:17:23                     Shadow-Slave                            Chapter-1256-Reaching-for-the-Stars     https://www.lightnovelpub.com/novel/shadow-slave-1365/chapter-1256                                      SS
2023-11-09 00:19:23                     Kill-the-Sun                            Chapter-50-Diagnosis                    https://www.lightnovelpub.com/novel/kill-the-sun-1646/chapter-50                                     KTS
2023-11-09 00:20:26                     Kill-the-Sun                            Chapter-100-Distraction                 https://www.lightnovelpub.com/novel/kill-the-sun-1646/chapter-100                                     KTS
2023-11-09 00:20:38                     Kill-the-Sun                            Chapter-110-Therapy                     https://www.lightnovelpub.com/novel/kill-the-sun-1646/chapter-110                                     KTS
2023-11-09 01:14:28                     Taking-the-Mafia-to-the-Magic-World     Chapter-50-Awakening-Time-2             https://www.lightnovelpub.com/novel/taking-the-mafia-to-the-magic-world-1649/chapter-50                                 TTMTTMW
2023-11-09 01:16:21                     Taking-the-Mafia-to-the-Magic-World     Chapter-100-Fight                       https://www.lightnovelpub.com/novel/taking-the-mafia-to-the-magic-world-1649/chapter-100                                 TTMTTMW
2023-11-09 01:17:17                     Taking-the-Mafia-to-the-Magic-World     Chapter-150-1st-Stage-Blacksmith-(2)    https://www.lightnovelpub.com/novel/taking-the-mafia-to-the-magic-world-1649/chapter-150                                 TTMTTMW
2023-11-09 01:18:26                     Taking-the-Mafia-to-the-Magic-World     Chapter-200-Night-of-Flames-(2)         https://www.lightnovelpub.com/novel/taking-the-mafia-to-the-magic-world-1649/chapter-200                                 TTMTTMW
2023-11-09 01:19:33                     Taking-the-Mafia-to-the-Magic-World     Chapter-250-Return-to-Millfall          https://www.lightnovelpub.com/novel/taking-the-mafia-to-the-magic-world-1649/chapter-250                                 TTMTTMW
2023-11-09 01:19:54                     Taking-the-Mafia-to-the-Magic-World     Chapter-277-Fighting-the-Basilisk-(2)   https://www.lightnovelpub.com/novel/taking-the-mafia-to-the-magic-world-1649/chapter-277                                 TTMTTMW
2023-11-09 01:55:16                     Magics-Return -I-Can-See-The-Spirits    Chapter 50 I gues ...                   https://www.lightnovelpub.com/novel/magics-return-i-can-see-the-spirits-1650/chapter-50                                 MRICSTS
2023-11-09 01:56:41                     Magics-Return -I-Can-See-The-Spirits    Chapter-100-A-Close-Combat-Mage         https://www.lightnovelpub.com/novel/magics-return-i-can-see-the-spirits-1650/chapter-100                                 MRICSTS
2023-11-09 01:57:48                     Magics-Return -I-Can-See-The-Spirits    Chapter-150-Dont-Die                    https://www.lightnovelpub.com/novel/magics-return-i-can-see-the-spirits-1650/chapter-150                                 MRICSTS
2023-11-10 10:30:00                     Shadow-Slave                            Chapter-1258-Last-Light                 https://www.lightnovelpub.com/novel/shadow-slave-1365/chapter-1258                                      SS
2024-01-17 23:30:22                     Arcane Academy ...                      Chapter-591-Corpses                     https://www.lightnovelpub.com/novel/arcane-academy-the-divine-extraction-legacy-1644/chapter-591                                  AATDEL
2024-01-18 00:01:49                     Dark-Magus-Returns                      Chapter-331-Ranged-Attacker,-that-works https://www.lightnovelpub.com/novel/dark-magus-returns-1651/chapter-331                                     DMR
2024-01-18 12:21:31                     i can accumulat ...                     chapter-47                              https://boxnovel.com/novel/i-can-accumulate-proficiency-starting-from-alchemy/chapter-47/                                 ICAPSFA
2024-01-18 12:21:34                     i can accumulat ...                     chapter-47                              https://boxnovel.com/novel/i-can-accumulate-proficiency-starting-from-alchemy/chapter-47/                                 ICAPSFA
2024-01-18 12:24:56                     i-stack-attributes-in-the-apocalypse    chapter-54                              https://boxnovel.com/novel/i-stack-attributes-in-the-apocalypse/chapter-54/                                  ISAITA
2024-01-18 12:25:08                     i-stack-attributes-in-the-apocalypse    chapter-104                             https://boxnovel.com/novel/i-stack-attributes-in-the-apocalypse/chapter-104/                                  ISAITA
2024-01-18 12:25:22                     i-stack-attributes-in-the-apocalypse    chapter-154                             https://boxnovel.com/novel/i-stack-attributes-in-the-apocalypse/chapter-154/                                  ISAITA
2024-01-18 12:25:38                     i-stack-attributes-in-the-apocalypse    chapter-204                             https://boxnovel.com/novel/i-stack-attributes-in-the-apocalypse/chapter-204/                                  ISAITA
2024-01-18 12:25:56                     i-stack-attributes-in-the-apocalypse    chapter-254                             https://boxnovel.com/novel/i-stack-attributes-in-the-apocalypse/chapter-254/                                  ISAITA
2024-01-18 12:26:13                     i-stack-attributes-in-the-apocalypse    chapter-304                             https://boxnovel.com/novel/i-stack-attributes-in-the-apocalypse/chapter-304/                                  ISAITA
2024-01-18 12:26:20                     hyperdimensiona ...                     chapter-50                              https://boxnovel.com/novel/hyperdimensional-universe-i-have-three-thousand-ultimate-talents/chapter-50/                                HUIHTTUT
2024-01-18 12:26:23                     hyperdimensiona ...                     chapter-61                              https://boxnovel.com/novel/hyperdimensional-universe-i-have-three-thousand-ultimate-talents/chapter-61/                                HUIHTTUT
2024-01-18 12:26:23                     hyperdimensiona ...                     chapter-61                              https://boxnovel.com/novel/hyperdimensional-universe-i-have-three-thousand-ultimate-talents/chapter-61/                                HUIHTTUT
2024-01-18 12:26:30                     i-stack-attributes-in-the-apocalypse    chapter-354                             https://boxnovel.com/novel/i-stack-attributes-in-the-apocalypse/chapter-354/                                  ISAITA
2024-01-18 12:26:34                     i-stack-attributes-in-the-apocalypse    chapter-364                             https://boxnovel.com/novel/i-stack-attributes-in-the-apocalypse/chapter-364/                                  ISAITA
2024-01-18 12:26:35                     i-stack-attributes-in-the-apocalypse    chapter-364                             https://boxnovel.com/novel/i-stack-attributes-in-the-apocalypse/chapter-364/                                  ISAITA
2024-01-18 21:12:17                     unstoppabl ...                          chapter-43                              https://boxnovel.com/novel/unstoppable-martial-arts-starting-from-attribute-points-allocation/chapter-43/                                UMASFAPA
2024-01-18 21:12:18                     unstoppabl ...                          chapter-43                              https://boxnovel.com/novel/unstoppable-martial-arts-starting-from-attribute-points-allocation/chapter-43/                                UMASFAPA
